supermarket,category,name,price,reference_price,reference_unit,insert_date
dia-es,cafe_cacao_e_infusiones,Infusión cola de caballo POMPADOUR   CAJA 20 UD,2.95,0.15,ud,2023-07-10
dia-es,cafe_cacao_e_infusiones,Infusión frutal frambuesa y rooibos HORNIMANS   CAJA 20 UD,2.95,0.15,ud,2023-07-10
dia-es,cafe_cacao_e_infusiones,Té verde al limón DIA DIA  CAJA 25 UD,1.6,0.06,ud,2023-07-10
dia-es,cafe_cacao_e_infusiones,Té english breakfast DIA DIA  CAJA 25 UD,0.95,0.04,ud,2023-07-10
dia-es,cafe_cacao_e_infusiones,Infusión duerme bien POMPADOUR   CAJA 20 UD,2.95,0.15,ud,2023-07-10
dia-es,cafe_cacao_e_infusiones,Infusión tranquilidad COMPAÑIA DE LAS INDIAS   CAJA 20 UD,2.29,0.11,ud,2023-07-10
dia-es,cafe_cacao_e_infusiones,Té rojo con anís y un toque de ciruela HORNIMANS   CAJA 20 UD,2.79,0.14,ud,2023-07-10
dia-es,cafe_cacao_e_infusiones,Té verde a la menta HORNIMANS   CAJA 20 UD,2.79,0.14,ud,2023-07-10
dia-es,cafe_cacao_e_infusiones,Infusión de jengibre y limón HORNIMANS   CAJA 15 UD,2.99,0.2,ud,2023-07-10
dia-es,cafe_cacao_e_infusiones,Infusión de jengibre y naranja HORNIMANS   CAJA 15 UD,2.99,0.2,ud,2023-07-10
dia-es,cafe_cacao_e_infusiones,Infusión de jengibre y arándanos HORNIMANS   CAJA 15 UD,2.99,0.2,ud,2023-07-10
dia-es,cafe_cacao_e_infusiones,"Infusión de maca con jengibre, canela y naranja HORNIMANS   CAJA 20 UD",2.79,0.14,ud,2023-07-10
dia-es,cafe_cacao_e_infusiones,Rooibos y pétalos de girasol TETERIA  CAJA 24 GR,1.89,78.75,kg,2023-07-10
dia-es,cafe_cacao_e_infusiones,Frutos rojos con hibisco TETERIA  CAJA 24 GR,1.89,78.75,kg,2023-07-10
dia-es,cafe_cacao_e_infusiones,Té negro sabor vainilla y caramelo TETERIA  CAJA 24 GR,1.89,78.75,kg,2023-07-10
dia-es,cafe_cacao_e_infusiones,Té verde kombucha con jengibre y limón HORNIMANS   CAJA 20 UD,2.79,0.14,ud,2023-07-10
dia-es,cafe_cacao_e_infusiones,Infusión de arándanos HORNIMANS   CAJA 20 UD,2.79,0.14,ud,2023-07-10
dia-es,cafe_cacao_e_infusiones,Infusión infu relax HORNIMANS   CAJA 20 UD,2.79,0.14,ud,2023-07-10
dia-es,cafe_cacao_e_infusiones,Infusión tila HORNIMANS   CAJA 40 UD,3.35,0.08,ud,2023-07-10
dia-es,cafe_cacao_e_infusiones,Té classic HORNIMANS   CAJA 40 UD,3.35,0.08,ud,2023-07-10
dia-es,cafe_cacao_e_infusiones,Infusión poleo menta HORNIMANS   CAJA 40 UD,3.35,0.08,ud,2023-07-10
dia-es,cafe_cacao_e_infusiones,Infusión manzanilla HORNIMANS   CAJA 40 UD,3.35,0.08,ud,2023-07-10
dia-es,cafe_cacao_e_infusiones,Infusión infusión dulces y sueños YOGI TEA   CAJA 24 GR,3.05,127.08,kg,2023-07-10
dia-es,cafe_cacao_e_infusiones,Infusión jengibre con y limón POMPADOUR   CAJA 20 UD,2.65,0.13,ud,2023-07-10
dia-es,cafe_cacao_e_infusiones,Infusión manzanilla con miel HORNIMANS   CAJA 25 UD,2.39,0.1,ud,2023-07-10
dia-es,cafe_cacao_e_infusiones,Té verde con jengibre y naranja POMPADOUR   CAJA 20 UD,2.59,0.13,ud,2023-07-10
dia-es,cafe_cacao_e_infusiones,Té verde extra puro HORNIMANS   CAJA 20 UD,2.79,0.14,ud,2023-07-10
dia-es,cafe_cacao_e_infusiones,Infusión digestive POMPADOUR   CAJA 20 UD,2.95,0.15,ud,2023-07-10
dia-es,cafe_cacao_e_infusiones,Infusión manzanilla con y anís HORNIMANS   CAJA 25 UD,2.39,0.1,ud,2023-07-10
dia-es,cafe_cacao_e_infusiones,Infusión laxsana sabor ciruela SUSARON   CAJA 20 UD,3.05,0.15,ud,2023-07-10
dia-es,cafe_cacao_e_infusiones,Infu sueños HORNIMANS   CAJA 20 UD,2.79,0.14,ud,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Azúcar blanco DIA  PAQUETE 1 KG,1.35,1.35,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Azúcar blanco AZUCARERA   PAQUETE 1 KG,1.4,1.4,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Edulcorante líquido DIA  BOTELLA 200 ML,1.39,6.95,l,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Edulcorante DIA  BOTE 50 GR,1.35,27.0,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Edulcorante en polvo DIA  BOTE 200 GR,3.39,16.95,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Azúcar moreno de caña integral DIA  BOLSA 500 GR,1.29,2.58,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Azúcar moreno de caña integral AZUCARERA   BRIK 800 GR,2.09,2.61,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Panela azúcar moreno de caña integral AZUCARERA   BOLSA 500 GR,2.19,4.38,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Azúcar blanco en sobres DIA  CAJA 300 GR,1.19,3.97,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Azúcar moreno en sobres DIA  CAJA 300 GR,1.39,4.63,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Azúcar moreno integral en terrones AZUCARERA   CAJA 500 GR,1.79,3.58,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Azúcar blanco en azucarillos AZUCARERA   CAJA 300 GR,1.48,4.93,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Edulcorante DIA  FRASCO 150 UD,1.89,0.01,ud,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Sirope de ágave AZUCARERA   BOTELLA 360 GR,3.25,9.03,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Panela ecológica GREEN PANELA   BOLSA 500 GR,2.59,5.18,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Azúcar moreno de caña en sobres AZUCARERA   CAJA 400 GR,1.99,4.98,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Edulcorante NATREEN   CAJA 400 UD,4.15,0.01,ud,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Azúcar glacé DIA  BOTE 300 GR,1.59,5.3,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Eritritol NATUR WASSY   BOLSA 200 GR,3.29,16.45,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Edulcorante líquido DIA  BOTELLA 125 ML,2.19,17.52,l,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Azúcar blanco AZUCARERA   BRIK 800 GR,1.55,1.94,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Edulcorante granulado en sobres NATREEN   CAJA 90 UD,4.15,0.05,ud,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Azúcar de coco AZUCARERA   BOLSA 300 GR,3.25,10.83,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Panela en sobres AZUCARERA   CAJA 240 GR,2.69,11.21,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Fructosa DIA  BOLSA 500 GR,2.29,4.58,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Azúcar moreno de caña AZUCARERA   BOLSA 750 GR,2.65,3.53,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Azúcar glacé seda AZUCARERA   BOTE 500 GR,2.75,5.5,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Edulcorante líquido NATREEN   BOTELLA 125 ML,5.39,43.12,l,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Endulzante de stevia 0 calorías TRUVIA   CAJA 40 UD,2.29,0.06,ud,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Miel de flores MIELOVE  FRASCO 1 KG,4.95,4.95,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Miel de flores antigoteo MIELOVE  FRASCO 500 GR,3.7,7.4,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Miel de azahar MIELOVE  FRASCO 350 GR,3.5,10.0,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Miel de romero MIELOVE  FRASCO 350 GR,3.9,11.14,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Miel de eucalipto MIELOVE  FRASCO 350 GR,3.5,10.0,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Miel de flores antigoteo GRANJA SAN FANCISCO   BOTE 350 GR,5.55,15.86,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Miel natural de flores BEEHIVE   FRASCO 250 GR,2.49,9.96,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Miel natural de girasol BEEHIVE   FRASCO 250 GR,1.99,7.96,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Miel de flores HELIOS   TARRINA 250 GR,3.0,12.0,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Miel de flores con jalea real MIELOVE  FRASCO 250 GR,5.6,22.4,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Miel de flores con propóleo MIELOVE  FRASCO 250 GR,5.4,21.6,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Sirope de caña antigoteo RAMIFLOR   FRASCO 500 GR,3.6,7.2,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Polen de flores MIELOVE  FRASCO 200 GR,6.25,31.25,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Mermelada de melocotón extra DIA DIA  FRASCO 650 GR,2.35,3.62,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Piña en su jugo en rodajas SUEÑOS pack 3 unidades LATA 417 GR,2.65,6.35,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Piña en su jugo en rodajas SUEÑOS  LATA 490 GR,2.25,4.59,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Mermelada de fresa extra DIA DIA  FRASCO 650 GR,2.35,3.62,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Mermelada de fresas de temporada de Huelva HERO   FRASCO 350 GR,2.98,8.51,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Mermelada de fresa extra sin azúcares añadidos DIA DIA  FRASCO 390 GR,1.5,3.85,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Mermelada de melocotón extra DIA DIA  FRASCO 390 GR,1.5,3.85,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Melocotón en almíbar en mitades SUEÑOS  LATA 480 GR,2.2,4.58,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Mermelada de arándanos extra FRUTICAMPO  FRASCO 320 GR,2.15,6.72,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Mermelada de melocotón extra sin azúcares añadidos DIA VITALDAY  FRASCO 330 GR,1.65,5.0,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Mermelada de albaricoque extra DIA DIA  FRASCO 650 GR,2.35,3.62,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Melocotón en almíbar sin azúcares añadidos en mitades SUEÑOS  LATA 480 GR,2.55,5.31,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Dulce de membrillo FRUTICAMPO  TARRINA 350 GR,1.19,3.4,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Mermelada de frambuesa LA VIEJA FABRICA   FRASCO 350 GR,3.0,8.57,kg,2023-07-10
dia-es,azucar_chocolates_y_caramelos,Mermelada de fresa extra HELIOS   FRASCO 340 GR,2.1,6.18,kg,2023-07-10
