,city,name,location,price,discount,m2,bedrooms,bathrooms,insert_date
474,Madrid,Box/plaza de garaje en venta en Villa De Vallecas,"Casco Histórico De Vallecas, Madrid","15,000",0, 10,unknown,unknown,2023-10-15
475,Madrid,Box/plaza de garaje en venta en Villa De Vallecas,"Casco Histórico De Vallecas, Madrid","14,000",0, 1,unknown,unknown,2023-10-15
476,Madrid,Box/plaza de garaje en venta en Calle de Luis Cabrera,"Chamartín, Prosperidad, Madrid","20,000",14, 31,unknown,unknown,2023-10-15
477,Madrid,Piso en venta en Fuencarral,"Fuencarral - Tres Olivos - Virgen De Begoña, Madrid","330,000",9, 91, 2, 2,2023-10-15
478,Madrid,Piso en venta en Usera,"Almendrales - Pradolongo, Madrid","78,000",0, 35, 2, 1,2023-10-15
479,Madrid,Piso en venta en C. de Omega,"Vicálvaro, Madrid","289,000",3, 104, 2, 2,2023-10-15
480,Madrid,Piso en venta en Ciudad Lineal,"Pueblo Nuevo, Madrid","260,000",2, 90, 2, 2,2023-10-15
481,Madrid,Piso en venta en Puente De Vallecas,"Palomeras - Portazgo, Madrid","132,000",6, 61, 2, 1,2023-10-15
482,Madrid,Piso en venta en Fuencarral,"Fuencarral - Tres Olivos - Virgen De Begoña, Madrid","175,000",0, 57, 2, 1,2023-10-15
483,Madrid,Piso en venta en Carabanchel,"Puerta Bonita - Abrantes, Madrid","160,000",0, 97, 3, 2,2023-10-15
484,Madrid,Trastero en venta en Calle Silfide,"San Blas, Canillejas, Madrid","10,500",0, 6,unknown,unknown,2023-10-15
485,Madrid,Piso en venta en Tetuán,"Bellas Vistas, Madrid","140,000",0, 40, 1, 1,2023-10-15
486,Madrid,Piso en venta en Puente De Vallecas,"San Diego, Madrid","110,000",7, 60,unknown, 1,2023-10-15
487,Madrid,Piso en venta en Moratalaz,Madrid,"165,000",0, 58, 3, 1,2023-10-15
488,Madrid,Piso en venta en Moratalaz,Madrid,"235,000",0, 73, 2, 2,2023-10-15
489,Madrid,Piso en venta en Ciudad Lineal,"Pueblo Nuevo, Madrid","169,000",9, 64, 2, 1,2023-10-15
490,Madrid,Piso en venta en Ciudad Lineal,"Concepción, Madrid","245,000",6, 80, 2, 1,2023-10-15
491,Madrid,Piso en venta en Ciudad Lineal,"Ventas, Madrid","169,000",6, 67, 3, 1,2023-10-15
492,Madrid,Piso en venta en Ciudad Lineal,"Ventas, Madrid","138,000",6, 54, 2, 1,2023-10-15
493,Madrid,Piso en venta en Carabanchel,"Marque De Vadillo - Comillas, Madrid","172,000",0, 58, 2, 1,2023-10-15
494,Madrid,Piso en venta en Puente De Vallecas,"San Diego, Madrid","160,000",0, 90, 3, 1,2023-10-15
495,Madrid,Piso en venta en Carabanchel,"Vista Alegre, Madrid","107,000",0, 50, 2, 1,2023-10-15
496,Madrid,Piso en venta en Hortaleza,"Pinar Del Rey, Madrid","320,000",0, 73, 3, 1,2023-10-15
497,Madrid,Piso en venta en Moratalaz,Madrid,"385,000",7, 127, 4, 2,2023-10-15
498,Madrid,Piso en venta en Moncloa - Aravaca,"Valdezarza, Madrid","177,000",0, 50, 3, 1,2023-10-15
499,Madrid,Piso en venta en Retiro,Madrid,"355,000",0, 96, 3, 2,2023-10-15
500,Madrid,Piso en venta en Retiro,Madrid,"360,000",0, 98, 5, 2,2023-10-15
501,Madrid,Piso en venta en Retiro,Madrid,"368,000",0, 96, 3, 1,2023-10-15
502,Madrid,Piso en venta en Retiro,Madrid,"260,000",4, 56, 2, 1,2023-10-15
503,Madrid,Box/plaza de garaje en venta en Villaverde,"Villaverde Bajo - Oroquieta - Espinillo, Madrid","11,000",0, 16,unknown,unknown,2023-10-15
504,Madrid,Piso en venta en Villaverde,"Villaverde Bajo - Oroquieta - Espinillo, Madrid","109,000",0, 44, 1, 1,2023-10-15
505,Madrid,Local comercial en venta en Villaverde,"Villaverde Bajo - Oroquieta - Espinillo, Madrid","79,000",0, 106,unknown,unknown,2023-10-15
506,Madrid,Piso en venta en Villaverde,"San Cristóbal, Madrid","93,000",5, 60, 2, 1,2023-10-15
507,Madrid,Piso en venta en Usera,"Almendrales - Pradolongo, Madrid","174,900",3, 80, 3, 1,2023-10-15
508,Madrid,Piso en venta en Centro,"Lavapiés - Embajadores, Madrid","280,000",0, 77, 2, 1,2023-10-15
509,Madrid,Piso en venta en Virgen del Coro,"Ciudad Lineal, Concepción, Madrid","250,000",0, 73, 2, 1,2023-10-15
510,Madrid,Piso en venta en Carabanchel,"Opañel - San Isidro, Madrid","135,000",8, 65, 2, 1,2023-10-15
511,Madrid,Piso en venta en Latina,"Aluche, Madrid","215,000",0, 9, 3,unknown,2023-10-15
512,Madrid,Piso en venta en Salamanca,"Guindalera, Madrid","580,000",0, 106, 3,unknown,2023-10-15
513,Madrid,Piso en venta en Latina,"Aluche, Madrid","175,000",3, 70, 3, 1,2023-10-15
514,Madrid,Piso en venta en Latina,"Las Aguilas - Cuatro Vientos, Madrid","135,000",3, 58, 1, 1,2023-10-15
515,Madrid,Local comercial en venta en Latina,"Lucero, Madrid","29,000",0, 77,unknown, 1,2023-10-15
516,Madrid,Piso en venta en Tetuán,"Bellas Vistas, Madrid","185,000",0, 55, 2,unknown,2023-10-15
517,Madrid,Piso en venta en Tetuán,"Bellas Vistas, Madrid","150,000",0, 36, 2, 1,2023-10-15
518,Madrid,Piso en venta en Usera,"Moscardo - Antonio Lopez, Madrid","141,000",0, 66, 3, 1,2023-10-15
519,Madrid,Local comercial en venta en Villaverde,"Villaverde Bajo - Oroquieta - Espinillo, Madrid","299,000",0, 600, 3,unknown,2023-10-15
520,Madrid,Local comercial en venta en Batalla del salado,"Arganzuela, Delicias - Embajadores, Madrid","150,000",12, 60,unknown,unknown,2023-10-15
521,Madrid,Piso en venta en Barajas,"Alameda De Osuna, Madrid","449,999",0, 108, 4, 2,2023-10-15
522,Madrid,Piso en venta en Arganzuela,"Imperial, Madrid","410,000",0, 141, 3, 2,2023-10-15
523,Madrid,Piso en venta en Arganzuela,"Delicias - Embajadores, Madrid","311,000",0, 85, 2, 1,2023-10-15
524,Madrid,Piso en venta en Calle Villaviciosa,"Latina, Campamento, Madrid","155,000",0, 69,unknown, 1,2023-10-15
525,Madrid,Piso en venta en Tetuán,"Bellas Vistas, Madrid","130,000",0, 40, 2, 1,2023-10-15
526,Madrid,Piso en venta en Chamberí,Madrid,"1,300,000",0, 227, 6, 3,2023-10-15
527,Madrid,Piso en venta en Chamberí,Madrid,"970,000",0, 261, 4, 2,2023-10-15
528,Madrid,Piso en venta en Usera,"Almendrales - Pradolongo, Madrid","175,000",0, 46, 1, 1,2023-10-15
529,Madrid,Box/plaza de garaje en venta en Retiro,Madrid,"28,000",7, 16,unknown,unknown,2023-10-15
530,Madrid,Local comercial en venta en C. Vicenta Villegas,"Latina, Lucero, Madrid","160,000",0, 130,unknown, 1,2023-10-15
531,Madrid,Box/plaza de garaje en venta en C. Vicenta Villegas,"Latina, Lucero, Madrid","15,500",0, 23,unknown,unknown,2023-10-15
532,Madrid,Piso en venta en Arganzuela,"Imperial, Madrid","399,000",0, 8, 2, 2,2023-10-15
533,Madrid,Piso en venta en Chamartín,"Castilla, Madrid","920,000",0, 198, 5, 3,2023-10-15
534,Madrid,Piso en venta en Carabanchel,"Puerta Bonita - Abrantes, Madrid","125,000",0, 64, 2,unknown,2023-10-15
535,Madrid,Piso en venta en Carabanchel,"Puerta Bonita - Abrantes, Madrid","115,000",0, 66, 1,unknown,2023-10-15
536,Madrid,Piso en venta en Carabanchel,"Puerta Bonita - Abrantes, Madrid","130,000",0, 64, 2,unknown,2023-10-15
537,Madrid,Piso en venta en Carabanchel,"Puerta Bonita - Abrantes, Madrid","145,000",0, 73, 3,unknown,2023-10-15
538,Madrid,Piso en venta en Villa De Vallecas,"Casco Histórico De Vallecas, Madrid","159,900",0, 40, 1, 1,2023-10-15
539,Madrid,Box/plaza de garaje en venta en Calle Binéfar,"Carabanchel, Vista Alegre, Madrid","16,000",0, 11,unknown,unknown,2023-10-15
540,Madrid,Piso en venta en Moncloa - Aravaca,"Ciudad Universitaria, Madrid","299,000",0, 58,unknown, 1,2023-10-15
541,Madrid,Piso en venta en Carabanchel,"Marque De Vadillo - Comillas, Madrid","277,000",5, 78, 3, 1,2023-10-15
542,Madrid,Piso en venta en Calle Baleares,"Carabanchel, Marque De Vadillo - Comillas, Madrid","357,000",8, 14, 4, 2,2023-10-15
543,Madrid,Box/plaza de garaje en venta en Calle Alejandro Villegas,"Hortaleza, Canillas, Madrid","13,000",0, 20,unknown,unknown,2023-10-15
544,Madrid,Piso en venta en San Blas,"Simancas, Madrid","109,900",6, 5, 3, 1,2023-10-15
545,Madrid,Piso en venta en Usera,"Moscardo - Antonio Lopez, Madrid","173,000",0, 83, 3, 1,2023-10-15
546,Madrid,Casa en venta en Usera,"Moscardo - Antonio Lopez, Madrid","280,500",0, 48, 3, 2,2023-10-15
547,Madrid,Local comercial en venta en Madrid,Madrid,"65,000",0, 31,unknown, 1,2023-10-15
548,Madrid,Piso en venta en C. de Isabel Clara Eugenia,"Hortaleza, Canillas, Madrid","445,700",0, 151, 3, 2,2023-10-15
549,Madrid,Piso en venta en Usera,"Moscardo - Antonio Lopez, Madrid","159,900",0, 50, 2, 1,2023-10-15
550,Madrid,Piso en venta en Retiro,Madrid,"600,000",7, 130, 3, 2,2023-10-15
551,Madrid,Piso en venta en Tetuán,"Bellas Vistas, Madrid","225,000",0, 75, 3,unknown,2023-10-15
552,Madrid,Piso en venta en Ciudad Lineal,"Concepción, Madrid","849,000",0, 145, 3, 2,2023-10-15
553,Madrid,Piso en venta en Ciudad Lineal,"Quintana, Madrid","149,000",0, 54, 2, 1,2023-10-15
554,Madrid,Piso en venta en Ciudad Lineal,"Quintana, Madrid","330,000",6, 123, 3, 2,2023-10-15
555,Madrid,Piso en venta en Ciudad Lineal,"Quintana, Madrid","279,000",0, 73, 3, 1,2023-10-15
556,Madrid,Piso en venta en Puente De Vallecas,"Palomeras - Portazgo, Madrid","195,000",3, 91, 4,unknown,2023-10-15
557,Madrid,Local comercial en venta en Calle Carballino,"Latina, Campamento, Madrid","90,000",0, 41, 2, 1,2023-10-15
558,Madrid,Piso en venta en Puente De Vallecas,"Numancia, Madrid","107,000",0, 53, 3, 1,2023-10-15
559,Madrid,Piso en venta en Calle Puerto de Alazores,"Villa De Vallecas, Casco Histórico De Vallecas, Madrid","117,000",9, 63, 2, 1,2023-10-15
560,Madrid,Piso en venta en Av Albufera,"Villa De Vallecas, Casco Histórico De Vallecas, Madrid","370,000",0, 116, 3, 2,2023-10-15
561,Madrid,Ático en venta en Tetuán,"Berruguete, Madrid","214,900",7, 57, 2, 1,2023-10-15
562,Madrid,Piso en venta en Latina,"Aluche, Madrid","240,000",6, 89, 3, 1,2023-10-15
563,Madrid,Piso en venta en Puente De Vallecas,"San Diego, Madrid","153,000",0, 68, 3, 1,2023-10-15
564,Madrid,Piso en venta en Fuencarral,"Fuencarral - Tres Olivos - Virgen De Begoña, Madrid","460,000",0, 130, 3, 2,2023-10-15
565,Madrid,Piso en venta en Carabanchel,"Marque De Vadillo - Comillas, Madrid","249,000",4, 77, 2, 1,2023-10-15
566,Madrid,Terrenos en venta en Fuencarral,"Fuencarral - Tres Olivos - Virgen De Begoña, Madrid","185,000",0, 90,unknown,unknown,2023-10-15
567,Madrid,Local comercial en venta en Puente De Vallecas,"Palomeras - Portazgo, Madrid","89,000",0, 50,unknown,unknown,2023-10-15
568,Madrid,Piso en venta en Calle Sor María de Ágreda,"Ciudad Lineal, Quintana, Madrid","149,900",7, 51, 1, 1,2023-10-15
569,Madrid,Piso en venta en C. de la Barca,"Vicálvaro, Madrid","189,000",4, 87, 2, 1,2023-10-15
570,Madrid,Casa en venta en San Blas,"Salvador, Madrid","800,000",10, 248, 4, 4,2023-10-15
571,Madrid,Piso en venta en Villaverde,"San Cristóbal, Madrid","90,000",5, 55, 2, 1,2023-10-15
572,Madrid,Piso en venta en Latina,"Aluche, Madrid","139,000",7, 67, 2, 1,2023-10-15
573,Madrid,Piso en venta en Latina,"Lucero, Madrid","239,000",0, 84, 3,unknown,2023-10-15
574,Madrid,Piso en venta en Latina,"Lucero, Madrid","390,000",0, 130, 3,unknown,2023-10-15
575,Madrid,Piso en venta en Puente De Vallecas,"Numancia, Madrid","99,000",0, 58, 3, 1,2023-10-15
576,Madrid,Piso en venta en Calle de Lérida,"Tetuán, Cuzco - Castillejos, Madrid","475,000",5, 118, 4, 2,2023-10-15
577,Madrid,Piso en venta en Moratalaz,Madrid,"165,000",5, 59, 2, 1,2023-10-15
578,Madrid,Piso en venta en Villaverde,"Ciudad De Los Angeles, Madrid","155,000",0, 73, 3, 1,2023-10-15
579,Madrid,Piso en venta en Chamartín,"Castilla, Madrid","470,000",15, 115, 3, 3,2023-10-15
580,Madrid,Piso en venta en Chamartín,"Castilla, Madrid","499,000",15, 148, 4, 2,2023-10-15
581,Madrid,Piso en venta en Chamartín,"Castilla, Madrid","289,000",0, 80, 2, 1,2023-10-15
582,Madrid,Piso en venta en Moratalaz,Madrid,"189,000",5, 73, 3, 1,2023-10-15
583,Madrid,Local comercial en venta en Puente De Vallecas,"Entrevías, Madrid","125,000",0, 160,unknown, 1,2023-10-15
584,Madrid,Casa en venta en Barajas,"Alameda De Osuna, Madrid","720,000",4, 174, 4, 3,2023-10-15
585,Madrid,Box/plaza de garaje en venta en Paseo de la Esperanza,"Arganzuela, Acacias - Legazpi, Madrid","19,000",5, 11,unknown,unknown,2023-10-15
586,Madrid,Piso en venta en Latina,"Aluche, Madrid","110,000",0, 50, 1, 1,2023-10-15
587,Madrid,Local comercial en venta en Carabanchel,"Opañel - San Isidro, Madrid","20,000",26, 46,unknown, 2,2023-10-15
588,Madrid,Piso en venta en Puente De Vallecas,"Numancia, Madrid","89,000",0, 36, 1, 1,2023-10-15
589,Madrid,Piso en venta en Arganzuela,"Delicias - Embajadores, Madrid","349,900",2, 85, 3, 1,2023-10-15
590,Madrid,Piso en venta en Retiro,Madrid,"290,000",7, 71, 3, 1,2023-10-15
591,Madrid,Piso en venta en Calle de Bravo Murillo,"Tetuán, Cuzco - Castillejos, Madrid","349,000",0, 86, 3, 1,2023-10-15
592,Madrid,Piso en venta en Latina,"Las Aguilas - Cuatro Vientos, Madrid","145,000",3, 65, 2, 1,2023-10-15
593,Madrid,Piso en venta en Retiro,Madrid,"556,000",7, 138, 4, 2,2023-10-15
594,Madrid,Piso en venta en Moncloa - Aravaca,"Valdezarza, Madrid","235,000",6, 87, 5, 1,2023-10-15
595,Madrid,Piso en venta en Calle del Gasómetro,"Arganzuela, Acacias - Legazpi, Madrid","359,000",0, 61, 1,unknown,2023-10-15
596,Madrid,Box/plaza de garaje en venta en P.º de Juan Antonio Vallejo-Nájera Botas,"Arganzuela, Acacias - Legazpi, Madrid","26,000",0, 28,unknown,unknown,2023-10-15
597,Madrid,Piso en venta en Usera,"Orcasitas - San Fermin, Madrid","160,000",4, 78, 2, 1,2023-10-15
598,Madrid,Piso en venta en Centro,"Lavapiés - Embajadores, Madrid","148,000",0, 37, 1, 1,2023-10-15
599,Madrid,Local comercial en venta en Chamartín,"Castilla, Madrid","300,000",0, 77, 2, 1,2023-10-15
600,Madrid,Piso en venta en Puente De Vallecas,"Palomeras - Portazgo, Madrid","85,000",5, 4, 1,unknown,2023-10-15
601,Madrid,Piso en venta en Puente De Vallecas,"Palomeras - Portazgo, Madrid","113,000",6, 48, 2,unknown,2023-10-15
602,Madrid,Piso en venta en Salamanca,"Guindalera, Madrid","199,000",0, 43, 1,unknown,2023-10-15
603,Madrid,Piso en venta en Moratalaz,Madrid,"145,000",6, 59, 3, 1,2023-10-15
604,Madrid,Piso en venta en Moratalaz,Madrid,"145,000",6, 59, 3, 1,2023-10-15
605,Madrid,Piso en venta en Puente De Vallecas,"Entrevías, Madrid","129,000",6, 70, 3, 1,2023-10-15
606,Madrid,Local comercial en venta en Hortaleza,"Pinar Del Rey, Madrid","600,000",0, 250,unknown, 1,2023-10-15
607,Madrid,Piso en venta en Moratalaz,Madrid,"165,000",5, 59, 2, 1,2023-10-15
608,Madrid,Piso en venta en Puente De Vallecas,"Entrevías, Madrid","149,000",6, 61, 3, 1,2023-10-15
609,Madrid,Piso en venta en Ciudad Lineal,"Ventas, Madrid","165,000",6, 60, 1, 1,2023-10-15
610,Madrid,Piso en venta en San Blas,"Canillejas, Madrid","149,999",0, 56, 2, 1,2023-10-15
611,Madrid,Piso en venta en San Blas,"Canillejas, Madrid","180,000",0, 78, 3, 1,2023-10-15
612,Madrid,Piso en venta en Camino de la Suerte,"Villa De Vallecas, Casco Histórico De Vallecas, Madrid","105,000",0, 53, 3, 1,2023-10-15
613,Madrid,Piso en venta en Tetuán,"Bellas Vistas, Madrid","250,000",0, 59, 2, 1,2023-10-15
614,Madrid,Piso en venta en Salamanca,"Guindalera, Madrid","599,900",2, 171, 4,unknown,2023-10-15
